id. Response ID;G01Q01. Gender;G01Q02. Nationality;G01Q03. Current location (country);G01Q04. Have you ever worked in Germany?;G01Q04[other]. Have you ever worked in Germany? [Other];G01Q05. Have you ever worked in Ukraine?;G01Q05[other]. Have you ever worked in Ukraine? [Other];G01Q06. Age group;G01Q07. What is the highest level of formal education you have completed?;G01Q07[other]. What is the highest level of formal education you have completed? [Other];G02Q08. What would best describe your organization;G02Q09. Organization ownership;G02Q09[other]. Organization ownership [Other];G02Q10. Organization industry;G02Q10[other]. Organization industry [Other];G02Q11. Organization size (# of employees):;G02Q12. Tenure (# of years):;G02Q13. Which most closely represents your current job position;G02Q13[other]. Which most closely represents your current job position [Other];G03Q14[1]. Rank these job related motivation factors from highest to lowest [Rank 1];G03Q14[2]. Rank these job related motivation factors from highest to lowest [Rank 2];G03Q14[3]. Rank these job related motivation factors from highest to lowest [Rank 3];G03Q14[4]. Rank these job related motivation factors from highest to lowest [Rank 4];G03Q14[5]. Rank these job related motivation factors from highest to lowest [Rank 5];G03Q14[6]. Rank these job related motivation factors from highest to lowest [Rank 6];G03Q14[7]. Rank these job related motivation factors from highest to lowest [Rank 7];G03Q14[8]. Rank these job related motivation factors from highest to lowest [Rank 8];G03Q14[9]. Rank these job related motivation factors from highest to lowest [Rank 9];G03Q14[10]. Rank these job related motivation factors from highest to lowest [Rank 10];G03Q14[11]. Rank these job related motivation factors from highest to lowest [Rank 11];G03Q15[SQ001]. Please indicate the extent to which you agree with the following statements [Highly ranked positions in the hierarchy have special privileges];G03Q15[SQ002]. Please indicate the extent to which you agree with the following statements [Leaders encourage group loyalty even if individual goals suffer];G03Q15[SQ003]. Please indicate the extent to which you agree with the following statements [Workers generally express their views forcefully];G03Q15[SQ004]. Please indicate the extent to which you agree with the following statements [Workers are encouraged to develop their skills and competencies];G03Q15[SQ005]. Please indicate the extent to which you agree with the following statements [Workers need to seek approval for most decisions];G03Q15[SQ006]. Please indicate the extent to which you agree with the following statements [Being accepted by the other members of a group is very important];G03Q15[SQ007]. Please indicate the extent to which you agree with the following statements [People generally do not form close personal relationships with work colleagues];G03Q15[SQ008]. Please indicate the extent to which you agree with the following statements [Organizations generally use performance as the most important criterion for promoting employees];G03Q16[SQ001]. Please indicate the extent to which you agree with the following statements [Families support sons and daughters equally in starting new businesses];G03Q16[SQ002]. Please indicate the extent to which you agree with the following statements [It is rather unacceptable for a woman to be the primary income-earner in the household];G03Q16[SQ003]. Please indicate the extent to which you agree with the following statements [It is equally acceptable for men and women to be senior executives];G03Q17[SQ001]. Please choose the option that best describes the situation below [Managers are generally];G03Q18[SQ001]. Please choose the option that best describes the situation below [Managers are generally];G03Q19[SQ001]. Please choose the option that best describes the situation below [The economic system is designed to maximize];G03Q20[SQ001]. Please choose the option that best describes the situation below [Power is];G03Q21[SQ001]. Please choose the option that best describes the situation below [Major rewards are based on];G03Q22[SQ001]. Please choose the option that best describes the situation below [The way to be successful is to];G04Q23[SQ001]. How important are the following factors for you to build trust with a new co-worker? [The extent to which they are loyal to me no matter what];G04Q23[SQ002]. How important are the following factors for you to build trust with a new co-worker? [Their age];G04Q23[SQ003]. How important are the following factors for you to build trust with a new co-worker? [Their performance record];G04Q23[SQ004]. How important are the following factors for you to build trust with a new co-worker? [Their results - they deliver on their promises];G04Q23[SQ005]. How important are the following factors for you to build trust with a new co-worker? [How caring, empathetic, and humane they are];G04Q23[SQ006]. How important are the following factors for you to build trust with a new co-worker? [What we have in common];G04Q23[SQ007]. How important are the following factors for you to build trust with a new co-worker? [Socializing and spending time with them outside of work: eating, drinking, enjoying time together];G04Q23[SQ008]. How important are the following factors for you to build trust with a new co-worker? [Their abilities and experience];G04Q24[SQ001]. Please indicate the extent to which you agree with the following statements [People in higher positions avoid social interaction with people in lower positions];G04Q24[SQ002]. Please indicate the extent to which you agree with the following statements [People are encouraged to work toward shared goals];G04Q24[SQ003]. Please indicate the extent to which you agree with the following statements [Workers stay stagnant over time and do not develop their skills];G04Q24[SQ004]. Please indicate the extent to which you agree with the following statements [Organizations do not take responsibility for the welfare of all employees];G04Q24[SQ005]. Please indicate the extent to which you agree with the following statements [Workers communicate openly with others regardless of their position of authority];G04Q25[SQ001]. Please indicate the extent to which you agree with the following statements [If someone in my organization makes a promise, others within the organization will almost always trust that the person will do his or her best to keep the promise];G04Q25[SQ002]. Please indicate the extent to which you agree with the following statements [Managers in my organization trust their subordinates to make good decisions];G04Q25[SQ003]. Please indicate the extent to which you agree with the following statements [In my organization, subordinates have a great deal of trust in managers];G04Q25[SQ004]. Please indicate the extent to which you agree with the following statements [There is a very high level of trust throughout my organization];G04Q26[SQ001]. Please choose the option that best describes the situation below [People place more emphasis on];G04Q27[SQ001]. Please choose the option that best describes the situation below [What is valued more];G04Q28[SQ001]. Please choose the option that best describes the situation below [Followers are expected to];G04Q29[SQ001]. Please choose the option that best describes the situation below [Being innovative to improve performance is generally];G04Q30[SQ001]. Please choose the option that best describes the situation below [People are generally];G04Q31[SQ001]. Please choose the option that best describes the situation below [People save for the future];G05Q32[SQ001]. It is important to me that... [I figure things out myself. I want to arrive independently at the conclusions I adhere to.];G05Q32[SQ002]. It is important to me that... [I am successful in life. I want to be seen as a success.];G05Q32[SQ003]. It is important to me that... [That everyone in society is treated fairly, even those whom I don’t know or who are commonly regarded as troublesome.];G05Q32[SQ004]. It is important to me that... [I follow the rules even when no one else is watching;;;;;;;;;;
32;M;Ukraine;Ukraine;No;;Other;21;35-45;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Privately held enterprise;;Information and communication;;500 - 999;Less than 5;Upper level manager;;Feeling of being part of decision-making;Good wages;Interesting work;Promotion and growth in the organization;Good working conditions;Full appreciation of work done;Personal or company loyalty to employees;Work-life balance;Job security;Sympathetic help with personal problems;Best available job;Somewhat disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Disagree;Disagree;Agree;Agree;Disagree;Agree;3;4;1- Individual interests;5- Concentrated at the top;4;5- Plan ahead;Somewhat important;Low importance;Moderately important;Very important;Low importance;Not at all important;Low importance;Very important;Disagree;Somewhat agree;Disagree;Neither agree nor disagree;Agree;Agree;Agree;Somewhat disagree;Neither agree nor disagree;4;4;2;5- Substantially rewarded;4;3;Agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Agree;Neither agree nor disagree;Somewhat agree;Agree;Disagree;Somewhat disagree
33;F;Ukraine;Ukraine;No;;Other;20;35-45;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Privately held enterprise;;Transportation, logistics, storage;;Less than 50;ноя.20;Upper level manager;;Feeling of being part of decision-making;Full appreciation of work done;Promotion and growth in the organization;Good wages;Interesting work;Work-life balance;Personal or company loyalty to employees;Good working conditions;Job security;Sympathetic help with personal problems;Best available job;Somewhat agree;Agree;Agree;Somewhat agree;Strongly agree;Agree;Agree;Agree;Somewhat disagree;Somewhat agree;Agree;2;4;5- Collective interests;1- Shared throughout society;3;4;Moderately important;Slightly important;Very important;Very important;Moderately important;Very important;Very important;Very important;Agree;Agree;Disagree;Disagree;Agree;Disagree;Agree;Agree;Agree;1- Solving current problems;1- Individualism;1- Speak up their mind when in disagreement;4;1- Not at all tolerant of mistakes;2;Agree;Agree;Somewhat disagree;Somewhat agree;Agree;Agree;Somewhat agree;Somewhat disagree;Disagree;Agree;Somewhat agree;Agree;Somewhat agree;Somewhat agree
34;M;Germany;Germany;Other;29;No;;>45;Master's degree or equivalent;;An international organization operating in this country;Publicly traded on stock exchanges;;Finance and insurance;;5,000 or more;ноя.20;Upper level manager;;Good wages;Promotion and growth in the organization;Feeling of being part of decision-making;Job security;Full appreciation of work done;Good working conditions;Best available job;Interesting work;Personal or company loyalty to employees;Sympathetic help with personal problems;Work-life balance;Agree;Somewhat agree;Somewhat disagree;Strongly agree;Somewhat disagree;Strongly agree;Agree;Agree;Disagree;Disagree;Strongly agree;4;3;4;2;4;5- Plan ahead;Moderately important;Not at all important;Very important;Extremely important;Moderately important;Low importance;Not at all important;Very important;Somewhat agree;Agree;Disagree;Disagree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;4;4;1- Speak up their mind when in disagreement;4;3;4;Strongly agree;Agree;Somewhat agree;Neither agree nor disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Agree;Somewhat agree;Agree;Strongly agree;Agree;Somewhat disagree
35;M;Ukraine;Ukraine;No;;Other;4;25-34;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;I am self-employed;;Information and communication;;Less than 50;Less than 5;Upper level manager;;Good wages;Good working conditions;Sympathetic help with personal problems;Interesting work;Feeling of being part of decision-making;Personal or company loyalty to employees;Promotion and growth in the organization;Work-life balance;Full appreciation of work done;Best available job;Job security;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Disagree;Agree;Agree;Somewhat agree;Agree;2;3;5- Collective interests;4;4;5- Plan ahead;Somewhat important;Low importance;Moderately important;Very important;Very important;Somewhat important;Low importance;Moderately important;Somewhat agree;Somewhat agree;Disagree;Disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;3;2;3;5- Substantially rewarded;4;4;Somewhat agree;Agree;Disagree;Somewhat agree;Agree;Neither agree nor disagree;Agree;Somewhat agree;Somewhat disagree;Agree;Somewhat disagree;Agree;Somewhat agree;Neither agree nor disagree
36;M;Germany;Germany;Other;20;No;;35-45;Bachelor's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Publicly traded on stock exchanges;;Manufacturing, mining and quarrying, and other industrial activities;;5,000 or more;05.окт;Middle level manager;;Promotion and growth in the organization;Full appreciation of work done;Feeling of being part of decision-making;Job security;Good wages;Interesting work;Best available job;Work-life balance;Good working conditions;Personal or company loyalty to employees;Sympathetic help with personal problems;Agree;Somewhat agree;Somewhat disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Agree;Agree;Somewhat disagree;Strongly agree;4;3;2;5- Concentrated at the top;4;5- Plan ahead;Somewhat important;Low importance;Extremely important;Very important;Slightly important;Somewhat important;Low importance;Very important;Agree;Agree;Somewhat disagree;Neither agree nor disagree;Disagree;Somewhat disagree;Disagree;Neither agree nor disagree;Somewhat disagree;4;4;3;5- Substantially rewarded;2;5- Everyone does it;Agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Agree;Neither agree nor disagree;Somewhat agree
37;F;Germany;Germany;Other;18;No;;>45;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Real estate;;1,000 - 4,999;ноя.20;Upper level manager;;Work-life balance;Best available job;Job security;Good working conditions;Personal or company loyalty to employees;Interesting work;Full appreciation of work done;Sympathetic help with personal problems;Good wages;Promotion and growth in the organization;Feeling of being part of decision-making;Strongly agree;Somewhat agree;Somewhat disagree;Agree;Somewhat disagree;Strongly agree;Somewhat agree;Agree;Somewhat agree;Disagree;Agree;3;3;2;4;4;4;Moderately important;Not at all important;Moderately important;Extremely important;Slightly important;Slightly important;Low importance;Very important;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;3;4;2;4;3;4;Somewhat agree;Neither agree nor disagree;Agree;Agree;Somewhat agree;Agree;Agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Agree;Agree;Somewhat agree
38;F;Russian Federation;Germany;Other;2;No;;25-34;Bachelor's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Privately held enterprise;;Transportation, logistics, storage;;50 - 99;Less than 5;Lower level manager;;Job security;Interesting work;Full appreciation of work done;Good working conditions;Good wages;Work-life balance;Promotion and growth in the organization;Personal or company loyalty to employees;Feeling of being part of decision-making;Best available job;Sympathetic help with personal problems;Somewhat disagree;Neither agree nor disagree;Disagree;Strongly agree;Somewhat disagree;Somewhat agree;Agree;Agree;Agree;Disagree;Strongly agree;2;5- Very concerned about others;5- Collective interests;2;4;4;Moderately important;Not at all important;Very important;Very important;Very important;Not at all important;Not at all important;Very important;Disagree;Strongly agree;Disagree;Somewhat disagree;Agree;Somewhat agree;Strongly agree;Strongly agree;Agree;4;3;1- Speak up their mind when in disagreement;4;4;5- Everyone does it;Disagree;Somewhat agree;Agree;Strongly agree;Agree;Strongly agree;Agree;Somewhat agree;Strongly agree;Agree;Agree;Agree;Strongly agree;Somewhat disagree
39;F;Germany;Germany;Other;8;No;;25-34;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Information and communication;;50 - 99;05.окт;Middle level manager;;Interesting work;Job security;Full appreciation of work done;Feeling of being part of decision-making;Work-life balance;Good wages;Good working conditions;Promotion and growth in the organization;Personal or company loyalty to employees;Sympathetic help with personal problems;Best available job;Somewhat disagree;Somewhat agree;Disagree;Agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Agree;Agree;Disagree;Strongly agree;2;3;5- Collective interests;2;4;5- Plan ahead;Somewhat important;Not at all important;Very important;Very important;Somewhat important;Low importance;Not at all important;Moderately important;Somewhat agree;Strongly agree;Disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Agree;Agree;Agree;4;4;1- Speak up their mind when in disagreement;5- Substantially rewarded;4;5- Everyone does it;Agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Agree;Somewhat disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Agree;Agree;Neither agree nor disagree;Somewhat disagree
40;M;Germany;Germany;Other;30;No;;>45;Master's degree or equivalent;;An international organization operating in this country;Publicly traded on stock exchanges;;Professional, scientific, technical, administrative and support services;;1,000 - 4,999;ноя.20;Middle level manager;;Job security;Good working conditions;Good wages;Interesting work;Best available job;Feeling of being part of decision-making;Work-life balance;Promotion and growth in the organization;Sympathetic help with personal problems;Full appreciation of work done;Personal or company loyalty to employees;Agree;Strongly agree;Disagree;Disagree;Strongly agree;Agree;Somewhat disagree;Agree;Somewhat agree;Agree;Somewhat agree;2;2;5- Collective interests;5- Concentrated at the top;3;3;Very important;Not at all important;Slightly important;Very important;Somewhat important;Low importance;Moderately important;Very important;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Disagree;Disagree;Somewhat disagree;Disagree;Disagree;1- Solving current problems;4;4;1- Not rewarded;3;3;Agree;Agree;Agree;Somewhat disagree;Agree;Disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat disagree;Agree;Somewhat agree;Disagree;Disagree
41;M;Germany;Germany;Other;18;No;;35-45;Some university education;;A domestic organization with operations only in this country;Privately held enterprise;;Construction;;500 - 999;ноя.20;Upper level manager;;Job security;Full appreciation of work done;Feeling of being part of decision-making;Best available job;Good wages;Promotion and growth in the organization;Interesting work;Good working conditions;Personal or company loyalty to employees;Work-life balance;Sympathetic help with personal problems;Somewhat agree;Agree;Somewhat disagree;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Agree;Somewhat agree;Somewhat disagree;Agree;2;4;4;2;4;5- Plan ahead;Moderately important;Low importance;Very important;Extremely important;Low importance;Not at all important;Low importance;Very important;Neither agree nor disagree;Agree;Disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;4;5- Group cohesion;2;4;3;4;Agree;Neither agree nor disagree;Agree;Strongly agree;Agree;Agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Agree
42;M;Germany;Germany;Other;14;No;;25-34;Bachelor's degree or equivalent;;A domestic organization with operations only in this country;State-owned enterprise;;Public administration, education, human health, social work;;1,000 - 4,999;05.окт;Lower level manager;;Full appreciation of work done;Promotion and growth in the organization;Interesting work;Feeling of being part of decision-making;Work-life balance;Good wages;Good working conditions;Job security;Best available job;Sympathetic help with personal problems;Personal or company loyalty to employees;Disagree;Somewhat agree;Somewhat disagree;Agree;Disagree;Strongly agree;Somewhat agree;Agree;Agree;Disagree;Strongly agree;2;4;5- Collective interests;1- Shared throughout society;4;3;Slightly important;Not at all important;Extremely important;Very important;Moderately important;Slightly important;Not at all important;Very important;Disagree;Agree;Strongly disagree;Strongly disagree;Neither agree nor disagree;Agree;Agree;Strongly agree;Agree;4;4;1- Speak up their mind when in disagreement;4;4;5- Everyone does it;Somewhat agree;Neither agree nor disagree;Strongly agree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat disagree;Strongly agree;Somewhat disagree;Agree;Somewhat agree;Strongly agree;Agree
43;M;Germany;Germany;Other;21;No;;35-45;Master's degree or equivalent;;An international organization operating in this country;Privately held enterprise;;Manufacturing, mining and quarrying, and other industrial activities;;5,000 or more;ноя.20;Upper level manager;;Full appreciation of work done;Promotion and growth in the organization;Interesting work;Feeling of being part of decision-making;Good wages;Personal or company loyalty to employees;Good working conditions;Best available job;Job security;Work-life balance;Sympathetic help with personal problems;Somewhat disagree;Somewhat agree;Somewhat disagree;Strongly agree;Somewhat disagree;Agree;Agree;Strongly agree;Strongly agree;Disagree;Strongly agree;2;3;5- Collective interests;2;4;5- Plan ahead;Low importance;Not at all important;Very important;Moderately important;Somewhat important;Low importance;Not at all important;Very important;Neither agree nor disagree;Agree;Disagree;Disagree;Somewhat agree;Agree;Agree;Strongly agree;Agree;5- Planning for the future;4;2;5- Substantially rewarded;3;4;Agree;Somewhat agree;Agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree
44;M;Germany;Germany;Other;10;No;;25-34;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Wholesale and retail trade;;100 - 499;05.окт;Middle level manager;;Feeling of being part of decision-making;Full appreciation of work done;Interesting work;Personal or company loyalty to employees;Promotion and growth in the organization;Work-life balance;Good wages;Best available job;Job security;Good working conditions;Sympathetic help with personal problems;Disagree;Somewhat agree;Disagree;Agree;Somewhat disagree;Strongly agree;Agree;Strongly agree;Agree;Disagree;Strongly agree;2;4;5- Collective interests;3;4;5- Plan ahead;Low importance;Low importance;Very important;Extremely important;Somewhat important;Low importance;Not at all important;Moderately important;Disagree;Agree;Strongly disagree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;5- Planning for the future;5- Group cohesion;2;5- Substantially rewarded;4;5- Everyone does it;Somewhat agree;Agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Agree;Strongly agree;Agree;Neither agree nor disagree;Strongly agree;Agree;Disagree
45;M;Germany;Germany;Other;11;No;;25-34;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Publicly traded on stock exchanges;;Wholesale and retail trade;;5,000 or more;Less than 5;Lower level manager;;Full appreciation of work done;Interesting work;Personal or company loyalty to employees;Job security;Best available job;Feeling of being part of decision-making;Promotion and growth in the organization;Work-life balance;Good wages;Good working conditions;Sympathetic help with personal problems;Somewhat agree;Agree;Disagree;Agree;Somewhat agree;Somewhat agree;Agree;Agree;Strongly agree;Strongly disagree;Strongly agree;2;4;4;3;4;5- Plan ahead;Low importance;Not at all important;Very important;Moderately important;Slightly important;Low importance;Low importance;Very important;Neither agree nor disagree;Agree;Strongly disagree;Disagree;Somewhat agree;Agree;Strongly agree;Strongly agree;Agree;4;5- Group cohesion;1- Speak up their mind when in disagreement;5- Substantially rewarded;3;5- Everyone does it;Agree;Agree;Somewhat agree;Agree;Strongly agree;Somewhat disagree;Strongly agree;Somewhat agree;Agree;Agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Disagree
46;F;Ukraine;Ukraine;No;;Other;9;25-34;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Privately held enterprise;;Finance and insurance;;Less than 50;Less than 5;Middle level manager;;Good working conditions;Good wages;Interesting work;Full appreciation of work done;Work-life balance;Promotion and growth in the organization;Feeling of being part of decision-making;Best available job;Job security;Personal or company loyalty to employees;Sympathetic help with personal problems;Agree;Somewhat agree;Neither agree nor disagree;Agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat disagree;Agree;Agree;4;3;1- Individual interests;5- Concentrated at the top;4;3;Moderately important;Low importance;Extremely important;Extremely important;Low importance;Not at all important;Not at all important;Extremely important;Somewhat agree;Agree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;1- Solving current problems;4;4;4;2;2;Agree;Agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Agree;Somewhat agree;Agree;Somewhat agree;Somewhat disagree
47;M;Germany;Germany;Other;6;No;;25-34;Some university education;;A domestic organization with operations only in this country;I am self-employed;;Accommodation, food services;;100 - 499;Less than 5;Upper level manager;;Interesting work;Personal or company loyalty to employees;Full appreciation of work done;Promotion and growth in the organization;Good working conditions;Good wages;Feeling of being part of decision-making;Work-life balance;Job security;Sympathetic help with personal problems;Best available job;Disagree;Somewhat agree;Somewhat disagree;Strongly agree;Disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Disagree;Agree;2;4;4;2;4;4;Moderately important;Low importance;Extremely important;Extremely important;Somewhat important;Not at all important;Not at all important;Extremely important;Disagree;Agree;Somewhat disagree;Disagree;Somewhat agree;Agree;Somewhat agree;Agree;Agree;4;5- Group cohesion;1- Speak up their mind when in disagreement;5- Substantially rewarded;4;5- Everyone does it;Agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Agree;Agree;Strongly agree;Somewhat agree;Agree;Neither agree nor disagree;Somewhat disagree
48;F;Moldova;Germany;Other;9;No;;35-45;Bachelor's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Construction;;500 - 999;05.окт;Middle level manager;;Promotion and growth in the organization;Full appreciation of work done;Good wages;Best available job;Personal or company loyalty to employees;Good working conditions;Feeling of being part of decision-making;Job security;Work-life balance;Interesting work;Sympathetic help with personal problems;Somewhat agree;Agree;Disagree;Agree;Somewhat disagree;Agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Disagree;Somewhat agree;3;4;4;2;4;4;Moderately important;Slightly important;Extremely important;Very important;Not at all important;Not at all important;Not at all important;Very important;Somewhat disagree;Agree;Somewhat disagree;Disagree;Somewhat agree;Somewhat agree;Somewhat agree;Agree;Somewhat agree;5- Planning for the future;4;2;4;4;4;Agree;Strongly agree;Neither agree nor disagree;Somewhat disagree;Agree;Neither agree nor disagree;Agree;Agree;Somewhat agree;Agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Disagree
49;M;Germany;Germany;Other;32;No;;>45;Doctoral degree or equivalent;;A domestic organization with operations only in this country;State-owned enterprise;;Public administration, education, human health, social work;;1,000 - 4,999;21 or more;Middle level manager;;Interesting work;Good working conditions;Feeling of being part of decision-making;Full appreciation of work done;Work-life balance;Good wages;Promotion and growth in the organization;Personal or company loyalty to employees;Sympathetic help with personal problems;Best available job;Job security;Somewhat agree;Agree;Disagree;Strongly agree;Disagree;Somewhat agree;Agree;Strongly agree;Agree;Somewhat disagree;Strongly agree;2;4;4;2;5- Only performance;5- Plan ahead;Low importance;Not at all important;Very important;Moderately important;Moderately important;Not at all important;Low importance;Extremely important;Disagree;Agree;Somewhat disagree;Disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;4;4;2;4;4;5- Everyone does it;Strongly agree;Neither agree nor disagree;Agree;Agree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Agree;Neither agree nor disagree;Agree;Agree;Somewhat agree;Somewhat agree
50;F;Ukraine;Ukraine;No;;Other;7;25-34;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Privately held enterprise;;Finance and insurance;;Less than 50;Less than 5;Upper level manager;;Good working conditions;Good wages;Interesting work;Personal or company loyalty to employees;Promotion and growth in the organization;Full appreciation of work done;Feeling of being part of decision-making;Work-life balance;Job security;Best available job;Sympathetic help with personal problems;Agree;Agree;Disagree;Disagree;Agree;Somewhat agree;Somewhat agree;Agree;Disagree;Agree;Agree;2;3;5- Collective interests;5- Concentrated at the top;4;4;Low importance;Slightly important;Moderately important;Very important;Not at all important;Low importance;Not at all important;Very important;Agree;Agree;Somewhat agree;Agree;Somewhat agree;Disagree;Somewhat agree;Agree;Somewhat disagree;1- Solving current problems;4;4;3;3;3;Agree;Strongly agree;Strongly agree;Agree;Strongly agree;Somewhat agree;Strongly agree;Agree;Neither agree nor disagree;Strongly agree;Agree;Strongly agree;Somewhat agree;Disagree
51;M;Ukraine;Ukraine;No;;Other;5;<25;Master's degree or equivalent;;An international organization operating in this country;Privately held enterprise;;Other;Philip Morris International - tabacco products company;5,000 or more;05.окт;Middle level manager;;Good wages;Interesting work;Promotion and growth in the organization;Feeling of being part of decision-making;Full appreciation of work done;Personal or company loyalty to employees;Work-life balance;Good working conditions;Job security;Best available job;Sympathetic help with personal problems;Agree;Somewhat agree;Agree;Somewhat agree;Disagree;Somewhat disagree;Disagree;Agree;Strongly agree;Disagree;Strongly agree;3;3;3;5- Concentrated at the top;4;4;Very important;Low importance;Low importance;Extremely important;Extremely important;Somewhat important;Moderately important;Moderately important;Agree;Agree;Somewhat disagree;Agree;Disagree;Neither agree nor disagree;Agree;Agree;Agree;3;2;2;5- Substantially rewarded;2;4;Strongly agree;Strongly agree;Agree;Agree;Strongly agree;Agree;Agree;Strongly agree;Strongly agree;Strongly agree;Agree;Strongly agree;Agree;Neither agree nor disagree
52;F;Ukraine;Ukraine;No;;Other;4;25-34;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Wholesale and retail trade;;50 - 99;ноя.20;Middle level manager;;Work-life balance;Good wages;Interesting work;Personal or company loyalty to employees;Good working conditions;Feeling of being part of decision-making;Sympathetic help with personal problems;Promotion and growth in the organization;Best available job;Job security;Full appreciation of work done;Strongly agree;Agree;Neither agree nor disagree;Agree;Agree;Somewhat agree;Disagree;Agree;Strongly agree;Somewhat disagree;Strongly agree;1- Kind (support open communication, new ideas);5- Very concerned about others;5- Collective interests;5- Concentrated at the top;5- Only performance;5- Plan ahead;Very important;Not at all important;Moderately important;Extremely important;Very important;Very important;Moderately important;Slightly important;Somewhat disagree;Strongly agree;Agree;Neither agree nor disagree;Agree;Agree;Agree;Somewhat agree;Agree;1- Solving current problems;5- Group cohesion;1- Speak up their mind when in disagreement;1- Not rewarded;5- Very tolerant of mistakes;1- Not at all;Agree;Somewhat agree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat disagree;Agree;Agree;Strongly agree;Strongly agree;Disagree
